content,label
安徽高速地产上海首秀安高东方御府，地铁上盖精装水岸公馆，景观楼王加推认筹中，学区医院卖场全配套，首付xx万起安家大上海xxxxxxxxxxx,1
"您好，我是刚跟你联系过，办理无抵押信贷的贷款专员小李，这是我电话您有需要可以跟我联系xxxxxxxxxxx
",1
房屋出租      三湾路公交宿舍x室一厅x楼xx平米精装修、拎包住人、设施齐全、价格xxxx元/月。需要的可以联系我。    李先生,1
x月x日，马可波罗磁砖举行大型迎春特供活动:买地砖送墙砖，买多少就送多少，另有现金红包及精美礼品等您拿...（上街欧凯龙二楼马可波罗磁砖）,1
(x/x)东海渔福感恩回馈客户，全场菜品升级，特此推出正宗四川卤菜八五折，渔品吃两斤送一斤（鱼券），欢迎新老顾客进店品尝。订座电话：x,1
"感受一次（脱毛，嫩肤，祛斑，祛痘，抗衰、、、）来店就有优惠，塑造不一样的自己赶紧行动起来吧，美丽?? 热线xxxxxxxx
",1
"xxxx中国整装新起航！【艺筑装饰】金牌整装领航出发！专业团队为您打造“居家”品质生活！x月x日下午“融程花园酒店”与您相约--“艺筑
",1
快加“荣川汽车”微信，x-x日抢红包、拆礼盒！抢红包就有钱，拆礼盒赢Iphonex、电冰箱、xxx元现金、优惠券，大家可以玩一下,1
"水密码妇女节日的活动内容，购xxx元深层补水礼盒赠送防晒露一套，购xxx元明星组合赠送男士护肤一套，购xx丹姿悦植萃美白补水礼盒赠送营养乳液新老顾客莫失良机。节日快乐(⊙o⊙)哦
",1
"贵宾您好！为答谢您长期对一品莲花CEO会所的支持，我店特在元宵节期间推出以下酬宾活动。x月x日至x曰到店消费的女士可凭会员卡享受x折优
",1
西华县实验小学“电梯洋房”出售：xxx.x平方，xx.x万，x楼，毛胚，网线和天然气入户，另有车库、储物间，需要电话xxxxxxxxxxx,1
亲：玉溪百爵珠宝开年钜惠，店铺重新装修升级。清仓大甩卖，黄金全城最低价，x工费换购，全场珠宝x折疯狂甩卖。详询xxxxxxxxxxx赵霏,1
亲爱的顾客新年好！雅希缇曼女子减肥院咸安渔水路店，值此三八女人节来临之际，为回馈各位亲们的支持与厚爱，本公司特做如下优惠活动：x新进店,1
"好消息，本店元宵节三天特价，买一送一活动。活动包括男装女装童装，数量有限，先到先选。 横路杭派服饰，建梅。
",1
各位亲爱的女士先生们。新春送豪礼感恩回馈。感谢ViVx智能手机的大力支持。现推出ViVO新款XxMaxx.全球最薄x.xxmm，再次创,1
等领域，公司秉持专业、诚信、优质、高效的品质方针为客户提供高品质要求的线路板产品。  希望与各商家携手并进，共谋发展！ 电话：xxxx,1
尊敬的会员，您好，x.xx黑色星期伍恐怖低价惊现   张家边国美门店，xxG苹果x跌破xxxx元，全品类大放价，正品保障全网比价，询x,1
"谢姐您好！三八妇女节来临，飞虹路海上海釆轩店祝姐姐越来越漂亮，也给姐姐们发福利啦！只要进店购买新品，就有惊喜，好礼相送！活动截止xx号
",1
华丽芙蓉养生会所“三八节”巨献全年面部养护+养眼护理xx次，仅需x???名额有限！速速抢购，美丽热线xxxxxxx,1
"尊敬的客户，我公司于x月x日晚上五点在常德市国茂大廈金龙玉凤大酒店召开春季感恩巨献定机会及答谢会：定购神钢挖机即享定机送油卡优惠活动，
",1
"春节过后《上海公馆》一切恢复正常、美女都一一到位【小吴】在此恭候您的大驾光临！地址：新闸路xxxx号江宁路口  电话xxxxxxxxxxx
",1
xx万，最快当天放款（光大银行和农业银行放款） 咨询电话:xxxxxxxxxxx 平安易贷董致评祝 您生活愉快！ QQ/微信：xxxx,1
"【有】F【xx%】【专】S【曾】【用】T【植】验：xxx-xxxx-xxxx张.生
",1
感谢致电宇兵家政服务部，本服务部主要提供管道维修，水电空调等服务，地址：萧山区高桥社区道源路北xx号，欢迎您来电咨询【宇兵家政】,1
好位置特价房疯狂抢购中 xxx平xx.x万，一房，一棚，一庭院，远离城市的喧嚣，拥有一处自己的全生态庄园。养花，种菜，养宠物，亲朋聚会,1
视形象样板间活动！仅限xx个名额，xx㎡高品质整装一口价仅需xxxxx元=客厅品牌沙发,1
HQ理财产品，产品期限为xx天，预期收益率为x.xx%，起售金额为x万元，从本月x月x日至x月x日开始销售。如有意购买请与我联系，我的,1
"首期x万住地铁口xx-xxx方三i房【荔富湖畔】x字头xx分钟直达珠江新城!搜房网僡xx折！xxxxxxxxxx转xxxxxx【搜房网】
",1
您好，九州国际博览城售楼处地址在：衡水市区前进北大街与北外环交汇处南行xxx路东！我们在做大型的批发市场首付xx万这边主要经营五金机电，家居建材，汽摩配件！服装鞋帽等 一层一间xx平均价xxxx 二层一间xx平均价xxxx元。 我是这里的置业顾问：陈淑静 xxxxxxxxxxx 这是我的联系方式    您过来给我打电话就行。,1
周大福xxxx年x月x日至x月x日一重幸福: 凡进店购买黄金类饰品，即可享受每整克商场补贴xx元工费半价；凡购买一口价满xxxx返xxx元,1
疯啦，疯啦，大家都疯啦！娇芙达历年都很疯狂火爆的“x.x美丽女人节”终于来啦！，全世界的女人都知道只有这一天才是我们女人自己的节日，女人只有自己爱自己，才能获得他爱。美丽女人都要在x月份为自己投资一次，娇芙达给您惊喜多多，更多惊喜绝对让您意想不到。详情请到店内咨询，美丽热线:xxxxxxxx 温馨提示：活动x月x号至x月xx  友情提示：娇芙达小雪祝你身体健康。万事如意,1
"好消息！庆x月x日妇女节！本店大酬宾活动！全场套合最低x.x折，数量名额有限，送完即止。亲爱的美女们！机会难得，快快行动吧！名角美容院！
",1
有啊！  三月促销——幻活新生 时光礼遇 一、单张订单购买任意幻时或幻时佳产品每满xxxx元，即可免费获得超值赠礼（赠品价值xxx）：,1
"各位新年好！现日本招收一批食品包装工，还有干洗工，一年合同，年薪不底xx万。有意者来电咨询。
",1
你好，我是银丰家万佳圣元奶粉的促销员，x.xx-x.xx圣元奶粉全场八五折，如有需要可以过来看一下，谢谢！,1
【招聘】小太阳幼儿园现招教师x名，保育x名。有教师资格证有经验者优先，五官端正，口齿伶俐。工资面议。非诚勿扰！！   联系电话，王老,1
"【贵阳银行】今日热销 “信利丰”系列理财，xx万起售，预期年化收益率x.x%-x.x%，额度有限，售完即止。同期银行储蓄存款利率上浮x
",1
"尊敬的顾客：您好！劲霸三月份衣旧换新开始了，劲霸专卖店全体员工恭候您的光临。地址，汽车北站华莱士正对面。劲霸热线xxxxxxxxxxx
",1
懊 門ＢＢＩΝ ,1
"尊敬的家长：新年快乐、恒雕艺术中心春季的课程开始了，明天本周六下午xx:xx-xx:xx、下周四傍晚xx:xx-xx:xx幼小衔接班、可以试听一节课哦！地址：云谷小区乐客多楼上，预约电话xxxxxxxx
",1
好消息！粤港奥千万豪赌圣地--四个大赌场网(xxxxxx.com)。眯牌、飞牌、包桌等等，让你快乐无限!第一次来俩百（贝曾）x佰。,1
各位亲！本店为感恩回馈新老顾客，庆三八妇女节！推出特大礼包活动：一：购买内衣满xxxx元送xxxx元，另赠送价值xx元一次的黑蜗牛原液,1
型生活超市，总价在xxxx-xxxx万，有意者请联系中原陈先生:xxxxxxxxxxx  御沁园，别墅，x月中旬开盘，单价x.x~x.,1
"TATA木门温馨提示：xxxx开年总部直补，全国百城同步活动，xx款特价门以及全场活动力度空前，名额有限，欲够从速；红桥美凯龙店面杨媛
",1
九江钰诚财务服务有限公司；十多年会计经验，主要提供会计代理，财税一条龙服务及代办公司注册、变更、年检、商标注册，胡会计欢迎您来电咨询合,1
"支持，即日起，凡一次性缴交一个学期的学费，本中心赠送您的孩子一年期价值xxxxx元的学生意外及健康保险，名额有限，欢迎来人来电详询。【
",1
您好 ，先生我是东风本田销售顾问小柴，本店售XRV,1
"珍珠女人心，秀媛堂送真情”三八活动将于x月x日开始，珍珠细白面膜x.x折，美颜和雪颜系列全部x折。
",1
高山书法馆函：各位家长和同学们：羊年好！春季书法班即日起开始报名。x,1
明治桶装水配送中心欢迎您.本店专业为您提供景田,1
你好！深圳市掌柜衣柜厂家直销，实木多层夹板xxx一平方，大蕊板xxx一平方，高蜜度板xxx一平方，实木颗粒板xxx一平方，百叶门xxx,1
"新推出“三八妇女节”德基广场消费满xxx元返xx元活动。详情咨询交通银行或致电您的客服经理处。我们将竭诚为您服务！
",1
"吴井路恩瑞妮服饰，妇女节，元霄节与您约惠，活动期间凡购满xxx元，任意一件可享受x.x折，活动时间x月x日至x月xx曰。
",1
"庆元宵！全场x折起、x重好礼大放送、x-x日猜灯谜赢现金券、x-x日x倍积分礼、逢x好运礼、女人独宠礼、刷卡礼不停、万果园名品百货期待您的光临！
",1
"感谢您致电东风风神麻城全直专营店，进店维修保养提前预约一律享受工时九折优惠。预约电话：xxxx-xxxxxxx[ 东风风神麻城店]
",1
"x月女人天、靓丽妇女节！x??月x??日进店只需x??x??元，即可享受店内任选一项目！转发图片＋内容并推荐好友即可领取【丸美弹力蜂王浆胶原蛋白洗护套装一套】数量有限、送完为止！全场单瓶、套盒疗程满xxx减x??x??元、以此类推！减的你心动、减的我心痛！心动就行动吧！美丽热线：xxxxxxxxxxx 祝您元宵节快乐
",1
;朋友！最近好吗？有 上 好 的 茶 叶，还 是 原 来 的 味 道。你懂的。xxx丽xxxx丽xxxx广/佛,1
"xxxx祝大家前程似锦，研究生未过在线加分，最后一批名单，完成你的梦想。联系：刘主任qq;xxxxxxxxx
",1
"时期--汽车销售行业淡季结束前最后的冲击，不容再错过！进店即享xxxx元精美到店礼！日产全系钜惠进入最后拼“跌”季！不是所有的xS店都
",1
各位家长，新年快乐，羊年大吉！航程教育美术班、书法班火热报名中！若有继续学习美术或书法的同学赶快行动吧！,1
三月女人天，亮丽妇女节！为了庆祝我们女人的节日，本店xx节当天推出购玫瑰水x瓶以上者特价xxx元优惠活动，特别声明就xx节一天啊！！！,1
"月您在本店购买的所有商品都会享受x.x折优惠。我们的地址：武昌区徐东大街群星城一楼  电话：xxxxxxxxxxx  xxxxxxxx
",1
"交通：xxxxxxxxxxxxxxxxxxx，赵明通
",1
透明质酸系列，蜗牛系列，喷雾系列任配两件x.x折，同时还可以享受全场x.x折的活动[强][强][强]，机会难得在女人节千万莫在错过，屈,1
"新店开张，新到小清新小鲜肉三枚！望新老顾客前来品尝！悦姿丝足会所QQxxxxxxxxxx热线xxxxxxxxxxx
",1
台北莎罗搞活动老顾客推荐:送老顾客电饼铛/Hollekitty拉杆箱（x选x）+华润万家xxx元购物卡+羊年金条 新顾客送:龙凤碗一套,1
姐姐    你好！我是茂业玖姿的小涂，首先祝你元宵节快乐，本店x月x号——x月x号在做大型活动，x折过后在xxx省xxx  再xx倍积,1
"您好！我是刚跟您联系过的【鸿强资产】杨景，专业为您提供房产抵押贷 款，信用贷，车抵贷。月息低至x厘。公司地址：南岸区江南大道x号国汇中
",1
特码，x,1
您好。我是和记黄埔【御峰】的置业顾问：陈诚：xxxxxxxxxxx。xx号楼将于明天开始收取x万诚意金。可享受开盘优惠和开盘优先选房。,1
"优博教 育入驻曼哈顿步行街南 开设课程有：初、高中各科，有辅 导的晚自习，少儿围棋、书法、小主持人。咨询电话：xxxxxxxxxxx r
",1
"您好！银泰城二楼SCFASHION专柜x月x号撤柜，x号至x号所有货品x至x折清仓，有空可以过来挑选，机会难得哦！[微笑]
",1
亲爱的姐您好:x.x节即将到来之际！馨悦美容提 前送上真诚祝福即日起（x月x号?x月xx号）凡回店护理有一份温馨礼物带回家！您的美容师―杨萍，祝您节日快乐！工作顺利！,1
，疯抢三天；现在预交xx抵xxx，xx抵xxx；满额就送xx寸液晶电视及苹果x，神秘折扣，惊喜不断；安徽国美电器欢迎您的光临！,1
中國農業銀行xxxxxxxxxxxxxxxxxxx連力權,1
"低价出售金茂华府，现房，xx平米，阳面好楼层，有意者联系xxxxxxxxxxx  。非诚勿扰！
",1
容是买满xxxx-xxxx赠送价值xxx元围巾一条，买满xxxx以上赠送价值xxxx元围巾一条，还有很多新款哟！赶紧行动吧！EP雅莹小,1
【巴黎欧莱雅】亲爱的会员，x/x-x/x至平顶山市丹尼斯华府店-专柜L 魅力女人节x件以上x.x折，同时双倍积分，欢迎莅临。,1
尊敬的会员：石城【迪赛尼斯】新到一波春款，欢迎前来选购，另冬款全场x折时间截止到x月x日，欲购从速！,1
